text,label
calculate 11 multiplied by 7,calculator
what is 25% of 500?,calculator
add 5.75 to 9.25,calculator
what’s 22 divided by 11?,calculator
solve 4x - 7 = 9 for x,calculator
what’s 1000 minus 125?,calculator
find the area of a rectangle with length 10 and width 15,calculator
subtract 50 from 250,calculator
calculate 25 times 6 plus 10,calculator
what’s 2000 divided by 8?,calculator
solve for x in 3x + 7 = 22,calculator
find the result of 9 times 9,calculator
what is 4 raised to the power of 3?,calculator
calculate the volume of a sphere with radius 3,calculator
what is the difference between 150 and 75?,calculator
divide 625 by 25,calculator
"what’s the sum of 300, 450, and 100?",calculator
calculate 12 plus 17 times 2,calculator
what’s 33% of 900?,calculator
multiply 4 by 6,calculator
solve for x in the equation 2x + 3 = 11,calculator
what’s the result of 6 times 6 minus 5?,calculator
"add 230, 450, and 310",calculator
what is the square of 11?,calculator
multiply 7 by 15,calculator
what’s 100 minus 75 plus 50?,calculator
"calculate the average of 5, 10, and 15",calculator
what is 50 times 10?,calculator
subtract 8 from 35,calculator
what is 100 times 2?,calculator
find the cube root of 216,calculator
calculate 8 times 7 plus 10,calculator
what’s 40% of 600?,calculator
divide 1000 by 5,calculator
solve for x: 4x + 9 = 29,calculator
what’s the square root of 36?,calculator
multiply 6.5 by 8.2,calculator
what’s 12 raised to the power of 2?,calculator
"calculate the sum of 125, 250, and 375",calculator
subtract 110 from 400,calculator
find the area of a triangle with base 8 and height 10,calculator
what is 5 multiplied by 9 plus 4?, calculator
calculate 48 + 52,calculator
what is 75 divided by 3?,calculator
multiply 22 by 7,calculator
subtract 40 from 150,calculator
what is 300 times 4?,calculator
calculate 200 divided by 5,calculator
what’s the square root of 121?,calculator
add 135 and 215,calculator
multiply 25 by 16,calculator
what is 150 minus 80?,calculator
find the result of 64 divided by 8,calculator
calculate 45 times 6,calculator
what is 9 raised to the power of 3?,calculator
subtract 15 from 65,calculator
what’s 70 plus 45?,calculator
calculate the square of 25,calculator
what is 13 times 15?,calculator
divide 1000 by 50,calculator
how much is 120 divided by 8?,calculator
find the result of 32 times 2,calculator
subtract 55 from 120,calculator
what is 450 divided by 9?,calculator
multiply 18 by 14,calculator
what’s 15 squared?,calculator
calculate 200 + 150 - 25,calculator
how many ounces are in 2 pounds?,calculator
what’s 500 divided by 20?,calculator
solve 3x = 15 for x,calculator
what is the area of a square with side 10?,calculator
calculate the cube of 4,calculator
what’s 2000 minus 1200?,calculator
multiply 9.5 by 8,calculator
what is 60 plus 130?,calculator
find the result of 36 times 3,calculator
how much is 1500 divided by 30?,calculator
calculate 32 divided by 4,calculator
what’s 100 divided by 5?,calculator
find the square root of 144,calculator
what is 7 to the power of 4?,calculator
solve 5x = 35 for x,calculator
what is 11 times 6?,calculator
"add 320, 430, and 210",calculator
what is 5 divided by 2?,calculator
subtract 130 from 560,calculator
find the product of 22 and 18,calculator
what is 50 plus 25 plus 5?,calculator
calculate the volume of a cylinder with radius 5 and height 10,calculator
what’s the equivalent of 50 grams in ounces?,calculator
multiply 12 by 5,calculator
what is the cube of 3?,calculator
divide 150 by 3,calculator
add 230 and 470,calculator
calculate 2x + 4 = 14 for x,calculator
what’s 9 divided by 3?,calculator
multiply 24 by 5,calculator
what is 3 to the power of 5?,calculator
subtract 7 from 18,calculator
calculate the square of 9,calculator
what’s 100 times 10?,calculator
divide 81 by 9,calculator
what’s the area of a circle with radius 7?,calculator
calculate the result of 15 times 12,calculator
find the cube root of 27,calculator
what is 20 minus 8 plus 4?,calculator
calculate 5x = 40 for x,calculator
multiply 32 by 7,calculator
what is the result of 2000 divided by 8?,calculator
how much is 25% of 400?,calculator
"calculate the sum of 75, 200, and 50",calculator
what is 2 plus 2 times 4?,calculator
find the difference between 750 and 320,calculator
what’s 100 divided by 2?,calculator
multiply 7 by 9,calculator
what is the perimeter of a rectangle with length 15 and width 8?,calculator
calculate the result of 300 - 75 + 40,calculator
what is the volume of a cube with side length 4?,calculator
find the result of 8 plus 9 minus 6,calculator
what is 25 divided by 5?,calculator
calculate 5 to the power of 4,calculator
how many seconds are in 2 minutes?,calculator
what is 120 times 3?,calculator
"add 50, 60, and 90",calculator
what is the square of 12?,calculator
divide 900 by 15,calculator
calculate the result of 12 times 8,calculator
what is the area of a rectangle with sides 4 and 5?,calculator
find the result of 25 + 10 x 2,calculator
subtract 175 from 600,calculator
what’s 4 times 5 plus 3?,calculator
divide 1500 by 60,calculator
calculate the product of 22 and 11,calculator
what is 4 plus 6 times 5?,calculator
multiply 6 by 6,calculator
how much is 500 divided by 25?,calculator
what is the square root of 25?,calculator
calculate the area of a circle with radius 4, calculator
what is 18 times 4?,calculator
calculate 500 divided by 10,calculator
what’s the result of 32 plus 48?,calculator
multiply 9 by 8,calculator
what is 36 divided by 6?,calculator
find the square of 14,calculator
calculate 12 times 10,calculator
what’s the result of 5 plus 15 minus 10?,calculator
subtract 20 from 150,calculator
how much is 8 times 7?,calculator
calculate the cube of 2,calculator
what is 3 plus 4 multiplied by 6?,calculator
divide 400 by 50,calculator
what is the square root of 169?,calculator
calculate the result of 1000 minus 250,calculator
what is 7 times 9?,calculator
subtract 12 from 100,calculator
what’s 25 divided by 5?,calculator
calculate the cube of 5,calculator
what’s 3 times 12?,calculator
find the result of 100 plus 75 minus 50,calculator
what is 2000 divided by 500?,calculator
multiply 6 by 5,calculator
what’s 100 divided by 25?,calculator
solve for x: 5x = 40,calculator
what is 12 times 15?,calculator
calculate 18 times 11,calculator
what’s 30 percent of 250?,calculator
add 50 and 40,calculator
what is the square root of 256?,calculator
multiply 22 by 18,calculator
what is 1000 divided by 200?,calculator
calculate the result of 30 x 12,calculator
what’s 120 plus 80?,calculator
subtract 175 from 450,calculator
what is 4 times 16?,calculator
solve 2x + 3 = 11 for x,calculator
calculate the result of 6 x 6 plus 9,calculator
how much is 56 plus 44?,calculator
find the cube root of 512,calculator
what is 30 plus 45 minus 10?,calculator
divide 500 by 8,calculator
what’s the result of 5 x 3 plus 8?,calculator
calculate 3 plus 2 times 10,calculator
what is the result of 36 plus 64?,calculator
multiply 7 by 14,calculator
what’s the sum of 225 and 375?,calculator
calculate the perimeter of a rectangle with sides 8 and 12,calculator
what’s 1000 divided by 40?,calculator
add 25 and 50,calculator
what is 24 divided by 8?,calculator
find the result of 15 plus 3 x 10,calculator
calculate the product of 9 and 12,calculator
what is the area of a rectangle with length 20 and width 5?,calculator
divide 160 by 8,calculator
what is 5 to the power of 2?,calculator
"calculate the sum of 100, 150, and 200",calculator
what’s 150 plus 300?,calculator
subtract 100 from 1000,calculator
what is 12 divided by 3?,calculator
multiply 50 by 12,calculator
calculate the sum of 16 and 34,calculator
what is 24 times 4?,calculator
solve for x: 3x - 4 = 14,calculator
what is the square root of 81?,calculator
add 40 and 60,calculator
how much is 90 divided by 3?,calculator
multiply 5 by 20,calculator
what’s the cube of 10?,calculator
calculate the area of a circle with a radius of 6,calculator
what’s 400 divided by 25?,calculator
add 125 and 75,calculator
what is 20 times 30?,calculator
calculate the volume of a cube with side length 8,calculator
what’s 2000 divided by 10?,calculator
subtract 25 from 1000,calculator
what is 8 plus 7 times 9?,calculator
solve for y: 6y + 4 = 40,calculator
what is the result of 36 plus 18?,calculator
multiply 15 by 12,calculator
what’s the cube of 4?,calculator
calculate the area of a square with a side of 12,calculator
what is 2 to the power of 8?,calculator
add 150 and 50,calculator
what is 4 times 25?,calculator
solve for x: 6x + 8 = 38,calculator
what is the result of 10 x 6?,calculator
divide 360 by 12,calculator
what’s the sum of 130 and 270?,calculator
what is 36 divided by 4?,calculator
calculate 15 times 18,calculator
what’s the product of 40 and 2?,calculator
multiply 7 by 13,calculator
"calculate the sum of 500, 200, and 150",calculator
what is the result of 1000 divided by 200?,calculator
find the result of 25 times 8,calculator
subtract 50 from 150,calculator
tell me a funny joke,joke
can you make me laugh?,joke
tell me a dad joke,joke
give me a quick joke,joke
tell me a pun,joke
tell me a joke about animals,joke
make a joke about work,joke
do you know a funny joke about doctors?,joke
tell me a joke about computers,joke
what's a good joke to tell a kid?,joke
tell me a silly joke,joke
make a joke about school,joke
give me a joke about pizza,joke
tell me a joke about teachers,joke
tell me a random joke,joke
tell me a joke about the weather,joke
give me a joke about sports,joke
tell me a joke about marriage,joke
tell me a joke about food,joke
make me laugh with a funny story,joke
tell me a joke about the internet,joke
tell me a science joke,joke
give me a joke about cats,joke
tell me a joke about dogs,joke
tell me a joke about the beach,joke
can you make a joke about technology?,joke
tell me a joke about politics,joke
tell me a joke about pirates,joke
give me a joke about money,joke
tell me a joke about a car,joke
make a joke about the office,joke
tell me a joke about time travel,joke
tell me a joke about superheroes,joke
give me a funny joke about the weekend,joke
tell me a joke about vacations,joke
can you tell me a joke about the moon?,joke
give me a joke about a dentist,joke
tell me a joke about food delivery,joke
make a joke about remote work,joke
tell me a joke about Halloween,joke
tell me a joke about Christmas,joke
can you tell me a joke about winter?,joke
make a joke about getting older,joke
tell me a joke about exercise,joke
tell me a joke about social media,joke
tell me a joke about cars breaking down,joke
can you tell me a joke about the weather?,joke
tell me a joke about traveling,joke
give me a joke about life,joke
make me laugh with a joke about the weekend,joke
tell me a joke about the moon landing,joke
what's a good joke for a family dinner?,joke
tell me a joke about animals at the zoo,joke
can you tell me a joke about the ocean?,joke
tell me a joke about space exploration,joke
tell me a joke about scientists,joke
give me a joke about working from home,joke
tell me a joke about your favorite animal,joke
tell me a joke about camping,joke
give me a joke about coffee,joke
tell me a joke about fish,joke
tell me a joke about chocolate,joke
what’s a joke about math?,joke
give me a joke about teachers in school,joke
make a joke about weather in London,joke
tell me a joke about New York,joke
tell me a joke about coffee shops,joke
tell me a joke about the holidays,joke
can you tell me a joke about technology failing?,joke
tell me a joke about a detective,joke
tell me a funny joke about your job,joke
make a joke about the future,joke
tell me a joke about how I spent my weekend,joke
tell me a joke about a haunted house,joke
tell me a joke about breaking up with someone,joke
can you tell me a joke about ghosts?,joke
make a joke about fast food,joke
tell me a joke about baseball,joke
tell me a joke about soccer,joke
give me a joke about getting lost,joke
tell me a joke about the beach in the summer,joke
can you tell me a joke about love?,joke
tell me a joke about doing nothing,joke
what's a good travel joke?,joke
tell me a joke about weekends,joke
can you make a joke about fish and chips?,joke
tell me a joke about the weather in the UK,joke
tell me a joke about school exams,joke
make a joke about the gym,joke
tell me a joke about chocolate cake,joke
tell me a joke about bad drivers,joke
give me a joke about famous people,joke
tell me a joke about a vacation gone wrong,joke
what’s a joke about a party?,joke
give me a joke about cooking,joke
tell me a joke about your favorite subject,joke
tell me a funny dad joke,joke
tell me a funny one-liner,joke
make a joke about math teachers,joke
tell me a joke about space travel,joke
give me a joke about bad weather,joke
tell me a joke about superheroes saving the day,joke
what’s a funny joke about coffee addicts?,joke
tell me a joke about smartphones,joke
tell me a funny joke about dogs,joke
make a joke about having a bad day,joke
what’s a funny joke about traveling solo?,joke
tell me a joke about procrastination,joke
give me a joke about gym memberships,joke
tell me a joke about cooking disasters,joke
tell me a joke about a bad haircut,joke
can you tell me a joke about detectives?,joke
tell me a funny joke about bad habits,joke
what’s a joke about annoying neighbors?,joke
make me laugh with a joke about the weather,joke
tell me a joke about road trips,joke
tell me a funny joke about coffee mornings,joke
can you make a joke about yoga?,joke
tell me a joke about time-traveling,joke
give me a joke about pets,joke
tell me a joke about bosses,joke
what’s a funny joke about working late?,joke
tell me a joke about the office printer,joke
make a joke about going to the gym,joke
tell me a joke about running late,joke
give me a joke about parking tickets,joke
tell me a joke about coffee addiction,joke
can you tell me a joke about the holidays?,joke
make a joke about texting someone you just met,joke
tell me a joke about cooking for guests,joke
give me a funny joke about technology glitches,joke
tell me a joke about taking selfies,joke
make a joke about online meetings,joke
tell me a joke about children’s homework,joke
what’s a joke about long vacations?,joke
tell me a joke about staying at a hotel,joke
give me a joke about waiting in line,joke
tell me a joke about elevators,joke
tell me a joke about school projects,joke
make a joke about social media influencers,joke
tell me a joke about waking up early,joke
what’s a joke about home improvement?,joke
tell me a joke about tech support,joke
tell me a joke about awkward silences,joke
can you tell me a joke about being tired?,joke
tell me a funny joke about traveling abroad,joke
what’s a joke about taking a nap?,joke
give me a joke about Monday mornings,joke
tell me a joke about going on a diet,joke
what’s a funny joke about cars breaking down?,joke
tell me a joke about feeling old,joke
make me laugh with a joke about time management,joke
tell me a joke about college life,joke
what’s a joke about pizza delivery?,joke
tell me a funny joke about teachers,joke
make a joke about doing laundry,joke
tell me a joke about pets who steal food,joke
tell me a joke about eating at a buffet,joke
what’s a joke about spending too much time online?,joke
tell me a joke about becoming an adult,joke
give me a joke about going to the doctor,joke
what’s a joke about waking up late for work?,joke
make a joke about trying to be healthy,joke
tell me a joke about weekends,joke
tell me a joke about procrastinating,joke
what’s a funny joke about being on hold with customer service?,joke
tell me a joke about attending a wedding,joke
make a joke about being a student,joke
tell me a joke about miscommunication,joke
give me a funny joke about shopping,joke
tell me a joke about long flights,joke
what’s a joke about home office life?,joke
tell me a joke about working overtime,joke
make a joke about getting lost,joke
tell me a joke about forgetting your password,joke
what’s a funny joke about email overload?,joke
tell me a joke about pets who are picky eaters,joke
give me a joke about waiting for food at a restaurant,joke
make me laugh with a joke about bad WiFi,joke
tell me a joke about running errands,joke
what’s a joke about being too busy?,joke
tell me a joke about missing the bus,joke
make a joke about living in a small apartment,joke
give me a funny joke about having no time for hobbies,joke
tell me a joke about the weather forecast,joke
what’s a joke about planning a party?,joke
tell me a joke about working from home in pajamas,joke
make me laugh with a joke about rainy days,joke
tell me a joke about being late to a meeting,joke
give me a joke about surviving a Monday,joke
tell me a funny joke about finding lost things,joke
what’s a joke about taking the wrong train?,joke
tell me a joke about pizza toppings,joke
make a joke about technology making life harder,joke
tell me a joke about cooking at home,joke
what's a funny joke about public transportation?,joke
give me a joke about playing sports,joke
tell me a joke about pets and their owners,joke
make me laugh with a joke about technology mishaps,joke
tell me a joke about bad dates,joke
what's a joke about procrastinating on work?,joke
give me a joke about computer viruses,joke
tell me a joke about running a marathon,joke
make a joke about things that go wrong during travel,joke
tell me a joke about pet cats,joke
what's a joke about the dentist?,joke
give me a joke about gym memberships,joke
tell me a joke about texting mishaps,joke
make me laugh with a joke about pizza delivery,joke
tell me a joke about college students,joke
what’s a funny joke about gardening?,joke
tell me a joke about childhood memories,joke
give me a joke about cooking with kids,joke
what’s a joke about early mornings?,joke
tell me a joke about fast food,joke
make a joke about bad weather,joke
what’s a joke about your first day at a new job?,joke
tell me a joke about shopping for clothes,joke
give me a joke about parenting struggles,joke
what’s a joke about technology addiction?,joke
tell me a joke about online shopping,joke
make a joke about cooking disasters,joke
what’s a funny joke about office life?,joke
tell me a joke about road trips,joke
give me a joke about a bad haircut,joke
tell me a joke about slow WiFi,joke
what’s a joke about starting a new year’s resolution?,joke
make me laugh with a joke about car repairs,joke
tell me a joke about losing your keys,joke
what’s a funny joke about meeting your neighbors?,joke
tell me a joke about cooking too much food,joke
give me a joke about traffic jams,joke
what’s a joke about bad coffee?,joke
tell me a joke about internet memes,joke
make a joke about doing laundry,joke
give me a funny joke about the weekend,joke
tell me a joke about awkward conversations,joke
what’s a joke about waking up late?,joke
tell me a joke about eating healthy,joke
make me laugh with a joke about technology,joke
tell me a joke about starting a fitness routine,joke
what’s a funny joke about the weather forecast?,joke
give me a joke about lazy mornings,joke
tell me a joke about DIY home projects,joke
make me laugh with a joke about being a workaholic,joke
what’s a joke about missing a flight?,joke
give me a joke about pet dogs,joke
tell me a joke about staying awake in meetings,joke
make a joke about long queues,joke
what’s a funny joke about cleaning the house?,joke
tell me a joke about meeting your boss,joke
give me a joke about time management struggles,joke
tell me a joke about long phone calls,joke
what’s a joke about unhealthy eating habits?,joke
make a joke about long grocery shopping trips,joke
give me a joke about losing your phone,joke
tell me a joke about being too busy,joke
what’s a joke about getting lost on vacation?,joke
make a joke about social media addiction,joke
give me a joke about a first date,joke
what’s a funny joke about Zoom calls?,joke
tell me a joke about staying organized,joke
make me laugh with a joke about doing homework,joke
tell me a joke about workout routines,joke
give me a joke about surviving a long meeting,joke
tell me a joke about taking the wrong exit,joke
what’s a joke about shopping for shoes?,joke
make a joke about losing track of time,joke
give me a joke about public speaking,joke
tell me a joke about busy weekends,joke
what’s a joke about phone battery life?,joke
make a joke about packing for a trip,joke
tell me a joke about bad service at a restaurant,joke
what’s a funny joke about home renovations?,joke
give me a joke about trying to get fit,joke
tell me a joke about waiting in line at the airport,joke
make me laugh with a joke about social distancing,joke
what’s a joke about a crazy boss?,joke
tell me a joke about bad luck,joke
give me a joke about computer programming,joke
what’s a joke about coffee shop lines?,joke
make me laugh with a joke about procrastination,joke
tell me a joke about kids’ homework,joke
give me a funny joke about checking emails,joke
what’s a joke about the boss being away?,joke
tell me a joke about an overpacked suitcase,joke
make me laugh with a joke about remote working,joke
what’s a joke about annoying ads?,joke
give me a joke about a bad haircut at the salon,joke
tell me a joke about waiting for food delivery,joke
tell me a random fact,fact
give me a factabout space,fact
what’s an interesting factabout history?,fact
tell me a factabout animals,fact
give me a factabout the ocean,fact
what’s a fun factabout the Earth?,fact
tell me a factabout ancient Egypt,fact
give me a factabout the weather,fact
what’s an interesting factabout the moon?,fact
tell me a factabout the human brain,fact
give me a factabout dinosaurs,fact
what’s a factabout world capitals?,fact
tell me a fun factabout the USA,fact
give me a factabout the human body,fact
what’s a fun factabout the Internet?,fact
tell me a factabout technology,fact
what’s an interesting factabout dogs?,fact
tell me a factabout cats,fact
give me a factabout famous landmarks,fact
tell me a factabout the solar system,fact
what’s a fun factabout the weather in Africa?,fact
give me a factabout volcanoes,fact
what’s a factabout global warming?,fact
tell me a factabout food,fact
what’s a factabout the tallest mountain?,fact
give me a fun factabout music,fact
tell me a factabout the Eiffel Tower,fact
give me a factabout the Amazon rainforest,fact
what’s a fun factabout ancient Rome?,fact
tell me a factabout the Great Wall of China,fact
give me a factabout animals in the wild,fact
tell me a fun factabout Europe,fact
give me a factabout the speed of light,fact
what’s an interesting factabout Africa?,fact
tell me a factabout ancient Greece,fact
what’s a fun factabout the human heart?,fact
give me a factabout the Great Barrier Reef,fact
tell me a factabout famous inventions,fact
what’s an interesting factabout Shakespeare?,fact
give me a factabout the Pyramids of Giza,fact
tell me a fun factabout travel,fact
what’s a fun factabout Antarctica?,fact
give me a factabout the largest ocean,fact
tell me a factabout the Internet’s history,fact
what’s a factabout climate change?,fact
give me a factabout historical figures,fact
tell me a factabout the tallest buildings,fact
what’s an interesting factabout the rainforest?,fact
give me a factabout the first moon landing,fact
tell me a factabout human evolution,fact
what’s a fun factabout the English language?,fact
give me a factabout renewable energy,fact
tell me a fun factabout the planets,fact
what’s a factabout the discovery of fire?,fact
give me a factabout the first civilization,fact
tell me a factabout the history of flight,fact
what’s a factabout the fastest animal on land?,fact
give me a fun factabout physics,fact
tell me a factabout the Bermuda Triangle,fact
what’s an interesting factabout human history?,fact
give me a factabout the development of the printing press,fact
tell me a factabout the oldest cities,fact
what’s a fun factabout famous artists?,fact
give me a factabout how the Eiffel Tower was built,fact
tell me a factabout the speed of sound,fact
what’s a fun factabout the Amazon River?,fact
give me a factabout the origin of pizza,fact
tell me a factabout wildlife conservation,fact
what’s a factabout the Sahara Desert?,fact
give me a fun factabout the Great Depression,fact
tell me a factabout the history of chocolate,fact
what’s an interesting factabout ancient civilizations?,fact
give me a fun factabout French culture,fact
tell me a factabout the history of the telephone,fact
what’s a fun factabout famous landmarks in London?,fact
give me a factabout the history of the internet,fact
tell me a factabout ancient China,fact
what’s a fun factabout penguins?,fact
give me a factabout the first humans on Earth,fact
tell me a fun factabout national parks,fact
what’s a factabout electricity,fact
give me a factabout the history of space exploration,fact
tell me a factabout the longest river,fact
what’s an interesting factabout ancient Africa?,fact
give me a fun factabout medieval castles,fact
tell me a factabout famous explorers,fact
what’s a fun factabout the human eye?,fact
give me a factabout the construction of the pyramids,fact
tell me a factabout the first computers,fact
what’s a fun factabout ancient Rome’s empire?,fact
give me a factabout natural disasters,fact
tell me a fun factabout global cultures,fact
what’s a factabout the first photograph,fact
give me a factabout renewable resources,fact
tell me a factabout the history of the bicycle,fact
what’s a fun factabout the moon phases?,fact
give me a factabout prehistoric creatures,fact
tell me a fun factabout the Great Wall, fact
tell me a factabout the largest animal on Earth,fact
give me a factabout ancient Mesopotamia,fact
what’s a factabout the first human flight?,fact
tell me a factabout the oldest living trees,fact
give me a factabout the shortest day of the year,fact
what’s a fun factabout the Great Pyramid of Giza?,fact
tell me a factabout the tallest waterfall,fact
what’s a factabout famous philosophers?,fact
give me a factabout the history of currency,fact
tell me a factabout the Earth’s core,fact
what’s an interesting factabout the Eiffel Tower?,fact
tell me a factabout the first electric car,fact
give me a fun factabout the Grand Canyon,fact
what’s a factabout the longest living animals?,fact
tell me a factabout the history of democracy,fact
what’s a fun factabout the Sahara Desert?,fact
give me a factabout the oldest written language,fact
tell me a factabout the first Olympic Games,fact
what’s a factabout the history of the telephone?,fact
tell me a factabout the tallest tree,fact
give me a factabout the history of paper,fact
what’s a fun factabout Albert Einstein?,fact
tell me a factabout the history of the automobile,fact
what’s a factabout the origin of chess?,fact
give me a factabout the first human civilization,fact
tell me a factabout the fastest bird,fact
what’s an interesting factabout the Arctic?,fact
tell me a factabout ancient Greek philosophy,fact
give me a fun factabout New York City,fact
what’s a factabout the human heart,fact
tell me a factabout the speed of light,fact
give me a factabout the Great Wall of China,fact
what’s a factabout the speed of sound,fact
tell me a factabout the history of the compass,fact
what’s an interesting factabout electricity?,fact
give me a factabout the longest living humans,fact
tell me a factabout the first moon landing,fact
what’s a factabout the formation of the solar system?,fact
tell me a factabout the shortest war in history,fact
what’s a factabout the first recorded flight,fact
give me a factabout the largest desert,fact
tell me a factabout ancient Egypt’s pyramids,fact
what’s a factabout the human eye?,fact
tell me a factabout the first computer,fact
give me a fun factabout animals that migrate,fact
what’s a factabout the longest river in the world?,fact
tell me a factabout the first artificial satellite,fact
what’s a factabout the first artificial heart?,fact
give me a fun factabout the Amazon rainforest,fact
tell me a factabout the first space mission to Mars,fact
what’s a fun factabout the first manned space flight?,fact
tell me a factabout the origin of the alphabet,fact
what’s a fun factabout the Hubble Space Telescope?,fact
give me a factabout the speed of a cheetah,fact
what’s a fun factabout famous artists?,fact
tell me a factabout the human genome,fact
give me a factabout the largest volcano,fact
what’s a factabout how the Internet was created?,fact
tell me a factabout the first successful human transplant,fact
what’s a factabout the longest human migration?,fact
give me a factabout famous explorers,fact
what’s a factabout the world’s oldest city?,fact
tell me a factabout the history of the printing press,fact
what’s a fun factabout the Statue of Liberty?,fact
give me a factabout the first spacewalk,fact
what’s a factabout the largest shark species?,fact
tell me a fun factabout ancient Rome,fact
give me a factabout the discovery of America,fact
what’s a fun factabout the first skyscraper?,fact
tell me a factabout how volcanoes are formed,fact
what’s a fun factabout famous historical women?,fact
give me a factabout the largest living animal,fact
what’s a factabout the first recorded flight of an airplane?,fact
tell me a factabout the invention of the telephone,fact
what’s a fun factabout the Earth's magnetic field?,fact
give me a factabout the tallest mountain in the world,fact
tell me a factabout the first international space station,fact
what’s a factabout the discovery of penicillin?,fact
give me a fun factabout the dinosaurs,fact
tell me a factabout the longest bridge in the world,fact
what’s a factabout the deepest point on Earth?,fact
give me a factabout the longest running TV show,fact
what’s a fun factabout the Eiffel Tower?,fact
tell me a factabout famous inventions,fact
give me a fun factabout ancient China,fact
what’s a factabout the world's first computer virus?,fact
tell me a factabout the largest rainforest, fact
tell me a factabout the deepest ocean,fact
what’s a fun factabout ancient Egypt?,fact
give me a factabout the first manned flight,fact
tell me a factabout the speed of light,fact
what’s a fun factabout the pyramids?,fact
give me a factabout the biggest dinosaur,fact
tell me a factabout famous scientists,fact
what’s a fun factabout the Great Wall of China?,fact
give me a factabout the tallest tree,fact
tell me a factabout the history of chocolate,fact
what’s an interesting factabout bees?,fact
give me a factabout space travel,fact
tell me a factabout Mount Everest,fact
what’s a fun factabout the moon?,fact
give me a factabout ancient Rome,fact
"tell me a factabout the origin of the word ""hello""",fact
what’s a fun factabout the Eiffel Tower?,fact
give me a factabout the first computer,fact
tell me a factabout the human senses,fact
what’s a fun factabout the internet's creation?,fact
give me a factabout the longest human lifespan,fact
tell me a factabout the first telephone call,fact
what’s a fun factabout oceans?,fact
give me a factabout famous world landmarks,fact
tell me a factabout quantum physics,fact
what’s a fun factabout ancient Greece?,fact
give me a factabout the largest animal on Earth,fact
tell me a factabout the invention of the lightbulb,fact
what’s a fun factabout the Eiffel Tower’s construction?,fact
give me a factabout gravity,fact
tell me a factabout the first moon landing,fact
what’s a fun factabout ancient China?,fact
give me a factabout the first Olympic Games,fact
tell me a factabout the origin of pizza,fact
what’s an interesting factabout space exploration?,fact
give me a factabout the first cars,fact
tell me a factabout the Big Bang theory,fact
what’s a fun factabout national parks?,fact
give me a factabout the tallest building in the world,fact
tell me a factabout the human brain,fact
what’s a fun factabout the history of cinema?,fact
give me a factabout the world's oldest tree,fact
tell me a factabout the history of paper,fact
what’s a fun factabout the solar system?,fact
give me a factabout volcanic eruptions,fact
tell me a factabout the Titanic,fact
what’s a fun factabout famous explorers?,fact
give me a factabout the Amazon rainforest,fact
tell me a factabout the world’s longest river,fact
what’s a fun factabout the first flight?,fact
give me a factabout the Earth's magnetic field,fact
tell me a factabout ancient civilizations,fact
what’s a fun factabout the Moon’s surface?,fact
give me a factabout the invention of the airplane,fact
tell me a factabout the largest desert,fact
what’s a fun factabout famous landmarks in Europe?,fact
give me a factabout ancient Egypt’s pyramids,fact
tell me a factabout the discovery of electricity,fact
what’s a fun factabout the Sahara Desert?,fact
give me a factabout the world's first photograph,fact
tell me a factabout the first computer virus,fact
what’s a fun factabout the first space mission?,fact
give me a factabout famous ancient ruins,fact
tell me a factabout the Grand Canyon,fact
what’s a fun factabout the history of writing?,fact
give me a factabout the oldest known language,fact
tell me a factabout the discovery of penicillin,fact
what’s a fun factabout the Great Barrier Reef?,fact
give me a factabout the fastest animals on Earth,fact
tell me a factabout the origin of the alphabet,fact
what’s a fun factabout the world’s oldest cities?,fact
give me a factabout human evolution,fact
tell me a factabout the first human-made satellite,fact
what’s a fun factabout natural wonders,fact
give me a factabout the development of the printing press,fact
tell me a factabout how the first book was printed,fact
what’s a fun factabout the human digestive system?,fact
give me a factabout the tallest volcano,fact
tell me a factabout the world’s largest iceberg,fact
what’s a fun factabout Mount Kilimanjaro?,fact
give me a factabout the history of the bicycle,fact
tell me a factabout the world’s largest country,fact
what’s a fun factabout cave paintings?,fact
give me a factabout the largest human-made structure,fact
tell me a factabout famous music composers,fact
what’s a fun factabout Shakespeare?,fact
give me a factabout the first successful heart transplant,fact
tell me a factabout the most populated country,fact
what’s a fun factabout the Earth's oceans?,fact
give me a factabout the first human to reach the South Pole,fact
tell me a factabout the world's first computer game,fact
what’s a fun factabout the Statue of Liberty?,fact
give me a factabout the Great Salt Lake,fact
tell me a factabout early human migration,fact
what’s a fun factabout the invention of the telephone?,fact
flibberflop wizzle the frog,unknown
blorp my noodles in a zigzag,unknown
plickity plackity boomshakalaka,unknown
zibbity zabbity doo,unknown
fuzzlewump the cookie,unknown
splock the taco on the moon,unknown
gibberish slorpify the table,unknown
flip the bleep bleep blorp,unknown
what’s the squish of a purple donkey?,unknown
fudgenoodle the window,unknown
bibbidi bobbidi boo,unknown
slonky the sandpaper into space,unknown
whizzle my fishbowl on a trampoline,unknown
bloop the zigzag zipper,unknown
sprongle the doodle in the yard,unknown
blop the quackity quack,unknown
scriggly wiggly floof,unknown
doodle the plumbus under the sink,unknown
whomp the blanket with a taco,unknown
grizzle my fizz pop,unknown
plop the jingle on the floor,unknown
florpify the potatoes with a spoon,unknown
shmizzle my quack to the moon,unknown
gribber the wiggle into the noodle,unknown
sprocket the jello on the porch,unknown
whoopee doo waddle the eggplant,unknown
wiggly wobbly snarf the pickle,unknown
bloopity boop,unknown
